Date,Close
,LTIM.NS
2020-06-11,1739.4307861328125
2020-06-12,1720.45947265625
2020-06-15,1730.1312255859375
2020-06-16,1744.685546875
2020-06-17,1750.5906982421875
2020-06-18,1746.3126220703125
2020-06-19,1738.91943359375
2020-06-22,1746.0338134765625
2020-06-23,1753.2877197265625
2020-06-24,1791.509765625
2020-06-25,1760.2625732421875
2020-06-26,1793.6483154296875
2020-06-29,1800.85595703125
2020-06-30,1820.8040771484375
2020-07-01,1801.739501953125
2020-07-02,1825.314453125
2020-07-03,1839.72900390625
2020-07-06,1860.374755859375
2020-07-07,1868.4189453125
2020-07-08,1909.9425048828125
2020-07-09,1950.9384765625
2020-07-10,1976.8480224609375
2020-07-13,2057.80859375
2020-07-14,2099.554443359375
2020-07-15,2052.8896484375
2020-07-16,2146.969482421875
2020-07-17,2121.4814453125
2020-07-20,2108.082275390625
2020-07-21,2136.146240234375
2020-07-22,2183.935791015625
2020-07-23,2119.560546875
2020-07-24,2131.226806640625
2020-07-27,2274.220703125
2020-07-28,2263.6318359375
2020-07-29,2249.342041015625
2020-07-30,2236.27001953125
2020-07-31,2264.662841796875
2020-08-03,2333.9111328125
2020-08-04,2294.414306640625
2020-08-05,2342.43798828125
2020-08-06,2313.52978515625
2020-08-07,2312.2646484375
2020-08-10,2360.7099609375
2020-08-11,2358.039794921875
2020-08-12,2339.486572265625
2020-08-13,2316.24755859375
2020-08-14,2286.402099609375
2020-08-17,2287.245361328125
2020-08-18,2269.675537109375
2020-08-19,2235.1455078125
2020-08-20,2224.18212890625
2020-08-21,2218.513427734375
2020-08-24,2193.072509765625
2020-08-25,2195.7431640625
2020-08-26,2316.059814453125
2020-08-27,2339.673828125
2020-08-28,2360.991455078125
2020-08-31,2303.59765625
2020-09-01,2316.059814453125
2020-09-02,2323.134765625
2020-09-03,2331.614990234375
2020-09-04,2322.572265625
2020-09-07,2258.291015625
2020-09-08,2331.70849609375
2020-09-09,2300.926513671875
2020-09-10,2317.0908203125
2020-09-11,2342.06298828125
2020-09-14,2484.77587890625
2020-09-15,2521.4150390625
2020-09-16,2527.786376953125
2020-09-17,2565.59619140625
2020-09-18,2536.501220703125
2020-09-21,2489.789306640625
2020-09-22,2417.448974609375
2020-09-23,2294.3203125
2020-09-24,2262.413818359375
2020-09-25,2317.98095703125
2020-09-28,2376.406005859375
2020-09-29,2344.03076171875
2020-09-30,2383.43408203125
2020-10-01,2368.15966796875
2020-10-05,2418.6201171875
2020-10-06,2512.41845703125
2020-10-07,2499.207275390625
2020-10-08,2681.275146484375
2020-10-09,2742.979736328125
2020-10-12,3070.4326171875
2020-10-13,3045.17919921875
2020-10-14,3120.892333984375
2020-10-15,3088.9384765625
2020-10-16,2881.5693359375
2020-10-19,2825.44091796875
2020-10-20,2778.16650390625
2020-10-21,2904.71533203125
2020-10-22,2859.876953125
2020-10-23,2868.450927734375
2020-10-26,2810.40087890625
2020-10-27,2729.927490234375
2020-10-28,2720.933349609375
2020-10-29,2762.370849609375
2020-10-30,2748.527099609375
2020-11-02,2686.93603515625
2020-11-03,2765.33740234375
2020-11-04,2862.056396484375
2020-11-05,2993.85546875
2020-11-06,2983.7314453125
2020-11-09,3088.5498046875
2020-11-10,2847.6943359375
2020-11-11,2806.492431640625
2020-11-12,2809.55322265625
2020-11-13,2846.04638671875
2020-11-14,2860.926025390625
2020-11-17,2823.349609375
2020-11-18,2841.80859375
2020-11-19,2809.270263671875
2020-11-20,2911.5458984375
2020-11-23,3074.046630859375
2020-11-24,3141.66455078125
2020-11-25,2927.3671875
2020-11-26,2909.0029296875
2020-11-27,3014.056396484375
2020-12-01,3158.1455078125
2020-12-02,3196.0986328125
2020-12-03,3108.420166015625
2020-12-04,3074.987548828125
2020-12-07,3080.450439453125
2020-12-08,3071.503662109375
