Date,Close
,INFY.NS
2020-06-11,626.0596313476562
2020-06-12,615.476318359375
2020-06-15,611.4741821289062
2020-06-16,623.6138305664062
2020-06-17,625.7929077148438
2020-06-18,634.90869140625
2020-06-19,627.4826049804688
2020-06-22,625.8373413085938
2020-06-23,640.9118041992188
2020-06-24,635.131103515625
2020-06-25,622.991455078125
2020-06-26,665.4134521484375
2020-06-29,650.7835693359375
2020-06-30,654.5189819335938
2020-07-01,650.9171142578125
2020-07-02,672.884033203125
2020-07-03,678.3091430664062
2020-07-06,679.4652099609375
2020-07-07,706.2792358398438
2020-07-08,688.9813232421875
2020-07-09,695.206787109375
2020-07-10,695.3402099609375
2020-07-13,708.8583984375
2020-07-14,696.5852661132812
2020-07-15,739.0074462890625
2020-07-16,810.2001342773438
2020-07-17,803.2186889648438
2020-07-20,830.9219360351562
2020-07-21,833.1007690429688
2020-07-22,816.3367309570312
2020-07-23,807.4874877929688
2020-07-24,820.7389526367188
2020-07-27,843.5062866210938
2020-07-28,856.31298828125
2020-07-29,848.5756225585938
2020-07-30,855.0679931640625
2020-07-31,859.1144409179688
2020-08-03,851.0214233398438
2020-08-04,844.7514038085938
2020-08-05,840.1713256835938
2020-08-06,863.4278564453125
2020-08-07,845.6851806640625
2020-08-10,846.08544921875
2020-08-11,843.5062866210938
2020-08-12,849.2869873046875
2020-08-13,845.9520874023438
2020-08-14,848.0864868164062
2020-08-17,851.5549926757812
2020-08-18,860.492919921875
2020-08-19,853.15576171875
2020-08-20,849.4650268554688
2020-08-21,843.817626953125
2020-08-24,842.572509765625
2020-08-25,834.3014526367188
2020-08-26,845.59619140625
2020-08-27,842.26123046875
2020-08-28,831.7669067382812
2020-08-31,825.8527221679688
2020-09-01,813.0015258789062
2020-09-02,821.7615966796875
2020-09-03,832.03369140625
2020-09-04,817.4484252929688
2020-09-07,822.6954956054688
2020-09-08,835.3687133789062
2020-09-09,825.0968017578125
2020-09-10,836.035888671875
2020-09-11,841.0606079101562
2020-09-14,870.1424560546875
2020-09-15,873.7443237304688
2020-09-16,890.9088134765625
2020-09-17,899.1353149414062
2020-09-18,891.2645874023438
2020-09-21,898.156982421875
2020-09-22,896.0225830078125
2020-09-23,906.9171142578125
2020-09-24,867.4744262695312
2020-09-25,899.53564453125
2020-09-28,898.6016845703125
2020-09-29,897.356689453125
2020-09-30,896.6895751953125
2020-10-01,905.0496215820312
2020-10-05,932.6639404296875
2020-10-06,938.9337768554688
2020-10-07,948.5389404296875
2020-10-08,972.6845703125
2020-10-09,984.3352661132812
2020-10-12,1006.8359375
2020-10-13,1029.6923828125
2020-10-14,1011.1936645507812
2020-10-15,985.6248168945312
2020-10-16,1002.7448120117188
2020-10-19,1001.3218383789062
2020-10-20,1011.638427734375
2020-10-21,1021.2879638671875
2020-10-22,1004.1232299804688
2020-10-23,1009.0225219726562
2020-10-26,999.9884033203125
2020-10-27,980.5719604492188
2020-10-28,967.7175903320312
2020-10-29,966.189453125
