Date,Close
,SASKEN.NS
2020-06-11,398.759033203125
2020-06-12,393.39056396484375
2020-06-15,393.97698974609375
2020-06-16,402.9997253417969
2020-06-17,395.3304138183594
2020-06-18,401.1049499511719
2020-06-19,399.3455810546875
2020-06-22,400.0222473144531
2020-06-23,429.5265197753906
2020-06-24,415.3608703613281
2020-06-25,413.06005859375
2020-06-26,456.3239440917969
2020-06-29,442.7447814941406
2020-06-30,433.99273681640625
2020-07-01,431.962646484375
2020-07-02,424.7444152832031
2020-07-03,427.9926452636719
2020-07-06,432.09796142578125
2020-07-07,427.9926452636719
2020-07-08,423.4362487792969
2020-07-09,425.1955871582031
2020-07-10,419.8721923828125
2020-07-13,420.5037841796875
2020-07-14,414.954833984375
2020-07-15,429.5265197753906
2020-07-16,441.70721435546875
2020-07-17,441.0755920410156
2020-07-20,433.000244140625
2020-07-21,433.5415954589844
2020-07-22,429.887451171875
2020-07-23,429.5265197753906
2020-07-24,429.3911437988281
2020-07-27,449.1960144042969
2020-07-28,465.1662292480469
2020-07-29,532.8817138671875
2020-07-30,506.94146728515625
2020-07-31,489.6629333496094
2020-08-03,522.9567260742188
2020-08-04,516.6859741210938
2020-08-05,532.7463989257812
2020-08-06,534.0096435546875
2020-08-07,523.543212890625
2020-08-10,551.107666015625
2020-08-11,545.7843017578125
2020-08-12,539.287841796875
2020-08-13,552.0099487304688
2020-08-14,535.9494018554688
2020-08-17,565.949951171875
2020-08-18,556.6566162109375
2020-08-19,558.1453857421875
2020-08-20,559.9949951171875
2020-08-21,561.4838256835938
2020-08-24,568.97265625
2020-08-25,566.626708984375
2020-08-26,563.288330078125
2020-08-27,553.8594970703125
2020-08-28,539.42333984375
2020-08-31,514.5205688476562
2020-09-01,503.8736877441406
2020-09-02,526.9267578125
2020-09-03,524.8515625
2020-09-04,511.588134765625
2020-09-07,511.3626403808594
2020-09-08,503.0616455078125
2020-09-09,490.20428466796875
2020-09-10,497.15179443359375
2020-09-11,505.85870361328125
2020-09-14,526.7914428710938
2020-09-15,524.9868774414062
2020-09-16,527.783935546875
2020-09-17,528.7312622070312
2020-09-18,533.874267578125
2020-09-21,576.5067138671875
2020-09-22,615.25927734375
2020-09-23,652.116943359375
2020-09-24,634.5677490234375
2020-09-25,638.6279907226562
2020-09-28,646.3424072265625
2020-09-29,633.43994140625
2020-09-30,628.432373046875
2020-10-01,629.6956176757812
2020-10-05,627.71044921875
2020-10-06,633.9812622070312
2020-10-07,620.8983764648438
2020-10-08,643.7708740234375
2020-10-09,637.1843872070312
2020-10-12,625.86083984375
2020-10-13,663.3051147460938
2020-10-14,687.7115478515625
2020-10-15,653.831298828125
2020-10-16,656.357666015625
2020-10-19,651.1244506835938
2020-10-20,655.8614501953125
2020-10-21,678.779052734375
2020-10-22,620.1765747070312
2020-10-23,597.6197509765625
2020-10-26,613.950927734375
2020-10-27,613.5449829101562
2020-10-28,613.1785278320312
2020-10-29,607.0431518554688
2020-10-30,599.7630004882812
2020-11-02,601.6860961914062
2020-11-03,607.6383056640625
2020-11-04,598.11474609375
2020-11-05,604.1128540039062
2020-11-06,608.5540771484375
2020-11-09,612.5375366210938
2020-11-10,601.411376953125
2020-11-11,599.3509521484375
2020-11-12,596.3748168945312
2020-11-13,596.6036376953125
2020-11-14,618.9019775390625
2020-11-17,631.4017944335938
2020-11-18,623.34326171875
2020-11-19,618.260986328125
2020-11-20,610.5686645507812
2020-11-23,611.9423217773438
2020-11-24,616.0631713867188
2020-11-25,608.6456909179688
2020-11-26,608.4166870117188
2020-11-27,600.1292724609375
2020-12-01,612.2626953125
2020-12-02,619.3140258789062
2020-12-03,634.6068725585938
2020-12-04,643.7184448242188
2020-12-07,643.7642211914062
2020-12-08,633.4163818359375
2020-12-09,643.7184448242188
2020-12-10,641.1085815429688
2020-12-11,681.6300048828125
2020-12-14,698.250732421875
2020-12-15,680.3479614257812
2020-12-16,679.9359130859375
2020-12-17,677.09716796875
2020-12-18,675.677734375
2020-12-21,640.8796997070312
2020-12-22,647.2898559570312
2020-12-23,667.8939819335938
2020-12-24,665.6045532226562
2020-12-28,743.3049926757812
2020-12-29,758.185791015625
2020-12-30,746.8762817382812
2020-12-31,742.9844970703125
2021-01-01,749.760986328125
2021-01-04,744.1292724609375
2021-01-05,753.6070556640625
2021-01-06,765.8779907226562
2021-01-07,756.1253662109375
2021-01-08,794.4032592773438
2021-01-11,790.6945190429688
2021-01-12,780.8504028320312
2021-01-13,773.0206909179688
2021-01-14,778.0572509765625
2021-01-15,784.3759155273438
2021-01-18,761.3450317382812
2021-01-19,775.7679443359375
2021-01-20,827.0951538085938
2021-01-21,802.0955810546875
2021-01-22,768.6251831054688
2021-01-25,754.1564331054688
2021-01-27,758.0026245117188
2021-01-28,735.4296264648438
2021-01-29,731.904052734375
2021-02-01,742.4349975585938
2021-02-02,770.7313232421875
2021-02-03,767.7552490234375
2021-02-04,762.1234130859375
2021-02-05,746.2354736328125
2021-02-08,761.0245361328125
2021-02-09,749.4404907226562
2021-02-10,747.3800048828125
2021-02-11,755.8506469726562
2021-02-12,762.3524169921875
2021-02-15,759.1473388671875
2021-02-16,751.9129638671875
2021-02-17,759.6509399414062
2021-02-18,765.9237670898438
2021-02-19,758.3689575195312
2021-02-22,742.2976684570312
2021-02-23,794.4490356445312
2021-02-24,787.9015502929688
2021-02-25,784.1011352539062
2021-02-26,772.1966552734375
2021-03-01,776.7294311523438
2021-03-02,805.1173095703125
2021-03-03,801.1797485351562
2021-03-04,805.3005981445312
2021-03-05,785.2915649414062
2021-03-08,786.6194458007812
2021-03-09,784.055419921875
2021-03-10,785.33740234375
2021-03-12,783.4601440429688
2021-03-15,790.7402954101562
2021-03-16,800.859130859375
2021-03-17,782.4987182617188
2021-03-18,774.1654052734375
2021-03-19,774.8522338867188
2021-03-22,836.3898315429688
2021-03-23,844.0362548828125
2021-03-24,837.9008178710938
2021-03-25,777.7825317382812
2021-03-26,782.361328125
2021-03-30,798.2951049804688
2021-03-31,800.676025390625
2021-04-01,801.5459594726562
2021-04-05,799.668701171875
2021-04-06,826.6830444335938
2021-04-07,826.4541625976562
2021-04-08,839.6407470703125
2021-04-09,922.3777465820312
2021-04-12,888.495361328125
2021-04-13,875.5377197265625
2021-04-15,851.0875854492188
2021-04-16,878.3306884765625
2021-04-19,868.6696166992188
2021-04-20,865.8765869140625
2021-04-22,893.0740966796875
2021-04-23,850.4006958007812
2021-04-26,852.2321166992188
2021-04-27,854.4756469726562
2021-04-28,851.8658447265625
2021-04-29,853.834716796875
2021-04-30,851.9573974609375
2021-05-03,851.4536743164062
2021-05-04,831.26171875
2021-05-05,830.9869384765625
2021-05-06,888.7700805664062
2021-05-07,882.1309204101562
2021-05-10,884.466064453125
2021-05-11,882.3599243164062
2021-05-12,878.8343505859375
2021-05-14,853.6514892578125
2021-05-17,850.1260375976562
2021-05-18,867.6622924804688
2021-05-19,864.9609375
2021-05-20,856.627685546875
2021-05-21,859.9700927734375
2021-05-24,871.0047607421875
2021-05-25,889.9147338867188
2021-05-26,895.6380615234375
2021-05-27,916.7001342773438
2021-05-28,896.1417846679688
2021-05-31,885.1986694335938
2021-06-01,880.299560546875
2021-06-02,881.5358276367188
2021-06-03,892.4329833984375
2021-06-04,887.7169799804688
2021-06-07,887.7169799804688
2021-06-08,887.304931640625
2021-06-09,880.8031616210938
2021-06-10,885.1070556640625
2021-06-11,882.8178100585938
2021-06-14,883.504638671875
2021-06-15,941.5165405273438
2021-06-16,954.062255859375
2021-06-17,926.91064453125
2021-06-18,922.1030883789062
2021-06-21,923.7970581054688
2021-06-22,925.6286010742188
2021-06-23,935.1522216796875
2021-06-24,946.461669921875
2021-06-25,939.9598999023438
2021-06-28,936.4800415039062
2021-06-29,936.434326171875
2021-06-30,1117.842041015625
2021-07-01,1079.8388671875
2021-07-02,1116.6517333984375
2021-07-05,1108.1810302734375
2021-07-06,1079.7017822265625
2021-07-07,1095.31494140625
2021-07-08,1090.1409912109375
2021-07-09,1082.2198486328125
2021-07-12,1112.9886474609375
2021-07-13,1089.7288818359375
2021-07-14,1208.6834716796875
2021-07-15,1227.0235595703125
